Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_10,SMA_20,SMA_50,EMA_20,STD_20,max_20,min_20,RSI_14,MACD,MACD_Signal,MACD_Histogram,ATR_14,vwap,future_return_5d,future_5d_label
2014-09-17 00:00:00+00:00,465.864013671875,468.17401123046875,452.4219970703125,457.3340148925781,21056800,0.0,0.0,,,,457.3340148925781,,,,,0.0,0.0,0.0,15.75201416015625,459.31000773111987,-12.066018498295835,0
2014-09-18 00:00:00+00:00,456.8599853515625,456.8599853515625,413.10400390625,424.44000244140625,34483200,0.0,0.0,,,,454.20125180199034,,,,,-2.6240237852786663,-0.5248047570557333,-2.099219028222933,17.786156790597097,442.02369846921397,2.674343276016408,1
2014-09-19 00:00:00+00:00,424.1029968261719,427.8349914550781,384.5320129394531,394.7959899902344,37919700,0.0,0.0,,,,448.54360781991835,,,,,-7.01474399736793,-1.8227926051181726,-5.1919513922497575,19.60878691381338,425.9420450280083,7.195867562569207,1
2014-09-20 00:00:00+00:00,394.6730041503906,423.2959899902344,389.88299560546875,408.90399169921875,36863600,0.0,0.0,,,,444.7684062846136,,,,,-9.249402215269697,-3.3081145271484775,-5.9412876881212195,20.594801733167113,420.68615839460153,0.6529682962103195,1
2014-09-21 00:00:00+00:00,408.0849914550781,412.4259948730469,393.1809997558594,398.8210144042969,26580100,0.0,0.0,,,,440.39246420077393,,,,,-11.699136589399927,-4.9863189395987675,-6.71281764980116,20.498386974882855,417.43187677221556,1.4051349317794368,1
2014-09-22 00:00:00+00:00,399.1000061035156,406.9159851074219,397.1300048828125,402.1520080566406,24127600,0.0,0.0,,,,436.75051599657075,,,,,-13.219400362227873,-6.632935224124589,-6.586465138103284,19.733215064149036,415.3839305966026,-0.6544836256538216,0
2014-09-23 00:00:00+00:00,402.0920104980469,441.5570068359375,396.1969909667969,435.7909851074219,45099500,0.0,0.0,,,,436.65913210236613,,,,,-11.5763906148116,-7.621626302261992,-3.9547643125496084,21.56370083593415,417.2050312780412,-13.44910458327063,0
2014-09-24 00:00:00+00:00,435.7510070800781,436.11199951171875,421.1319885253906,423.2049865722656,30627700,0.0,0.0,,,,435.3777849090232,,,,,-11.161218865482965,-8.329544814906187,-2.831674050576778,21.093437275248004,418.3515255934713,-11.280107179471315,0
2014-09-25 00:00:00+00:00,423.156005859375,423.5199890136719,409.4679870605469,411.5740051269531,26814400,0.0,0.0,,,,433.11075826311173,,,,,-11.636576056199374,-8.990951063164825,-2.6456249930345486,20.590477609382077,418.0208017566125,-5.98434414613119,0
2014-09-26 00:00:00+00:00,411.4289855957031,414.93798828125,400.0090026855469,404.42498779296875,21460800,0.0,0.0,416.1441986083984,,,430.3787801230981,,,,,-12.44668833133835,-9.682098516799531,-2.7645898145388195,20.186085322690726,417.2072467980983,-5.145576605480842,0
2014-09-27 00:00:00+00:00,403.5559997558594,406.62298583984375,397.37200927734375,399.5199890136719,15029300,0.0,0.0,410.3627960205078,,,427.4398476364861,,,,,-13.33083103264363,-10.41184501996835,-2.91898601267528,19.405006125534246,416.4542580119323,-6.119342891261035,0
2014-09-28 00:00:00+00:00,399.47100830078125,401.0169982910156,374.3320007324219,377.1809997558594,23613300,0.0,0.0,405.63689575195315,,,422.653290695474,,,,,-15.653644758988719,-11.460204967772425,-4.193439791216294,19.925005513609925,414.2365283557403,-4.684490035047628,0
2014-09-29 00:00:00+00:00,376.9280090332031,385.21099853515625,372.239990234375,375.4670104980469,32497700,0.0,0.0,403.70399780273436,,,418.15935924810003,,,,,-17.431852436845418,-12.654534461587023,-4.777317975258395,19.428291426979307,411.0748913975646,-12.411480071652303,0
2014-09-30 00:00:00+00:00,376.0880126953125,390.97698974609375,373.4429931640625,386.9440002441406,34707300,0.0,0.0,401.50799865722655,,,415.1864679143896,,,,,-17.71083815984423,-13.665795201238465,-4.045042958605764,19.292984652340163,408.76995512479385,-17.1688901847811,0
2014-10-01 00:00:00+00:00,387.427001953125,391.3789978027344,380.7799987792969,383.614990234375,26229400,0.0,0.0,399.9873962402344,,,412.179660516293,,,,32.93373192387091,-17.993145856307876,-14.53126533225235,-3.461880524055527,18.67198567884712,407.359088233921,-13.955653868453059,0
2014-10-02 00:00:00+00:00,383.9880065917969,385.49700927734375,372.9460144042969,375.0719909667969,21777700,0.0,0.0,397.27939453125,,,408.6455967496743,,,,30.453554355714942,-18.69076982381347,-15.363166230564573,-3.327603593248895,18.234772049861387,405.9581060823636,-10.36733752040929,0
2014-10-03 00:00:00+00:00,375.1809997558594,377.69500732421875,357.8590087890625,359.5119934082031,30901200,0.0,0.0,389.6514953613281,,,403.96620595524854,,,,26.534065257701556,-20.26559444891143,-16.343651874233945,-3.921942574677484,18.349145370239594,403.3754144980492,-1.8280310774875304,0
2014-10-04 00:00:00+00:00,359.8919982910156,364.48699951171875,325.885986328125,328.8659973144531,47236500,0.0,0.0,380.21759643554685,,,396.8138051323156,,,,20.84395686858616,-23.713179305695803,-17.81755736052632,-5.895621945169484,19.795707356907748,397.7786343104286,10.995361015548871,1
2014-10-05 00:00:00+00:00,328.9159851074219,341.8009948730469,289.2959899902344,320.510009765625,83308096,0.0,0.0,371.11119689941404,,,389.5467770021546,,,,19.609189575775687,-26.81061739618042,-19.61616936765714,-7.194448028523279,22.132085751615232,386.957593561953,12.80833693248599,1
2014-10-06 00:00:00+00:00,320.3890075683594,345.1340026855469,302.55999755859375,330.0790100097656,79011800,0.0,0.0,363.6765991210938,389.91039886474607,,383.8831801457366,35.558666494357524,457.3340148925781,320.510009765625,25.082401490853826,-28.16851197869505,-21.326637889864724,-6.841874088830327,23.592222849853655,380.0620803586062,9.761299641485799,1
2014-10-07 00:00:00+00:00,330.5840148925781,339.24700927734375,320.48199462890625,336.18701171875,49199900,0.0,0.0,357.3433013916016,383.85304870605466,,379.34068791459504,33.74079601871335,435.7909851074219,320.510009765625,28.431847125076942,-28.42413281751317,-22.746136875394413,-5.677995942118756,23.247422264038217,376.90124833844703,12.600724607159508,1
2014-10-08 00:00:00+00:00,336.1159973144531,354.364013671875,327.18798828125,352.94000244140625,54736300,0.0,0.0,354.91920166015626,380.2780487060547,,376.8263369171485,32.99369008206582,435.7909851074219,320.510009765625,36.780527501497374,-26.96406290062015,-23.58972208043956,-3.3743408201805885,23.528036773080128,374.7159321896303,10.617668375422758,1
2014-10-09 00:00:00+00:00,352.74798583984375,382.72601318359375,347.68701171875,365.0260009765625,83641104,0.0,0.0,353.87510070800784,378.78954925537107,,375.7024953989975,32.975772484399634,435.7909851074219,320.510009765625,42.03399742934322,-24.54872547118299,-23.78152275858825,-0.7672027125947416,24.350248536777528,373.81347381199845,9.819572864598888,1
2014-10-10 00:00:00+00:00,364.68701171875,375.0669860839844,352.9630126953125,361.56201171875,43665700,0.0,0.0,351.33690185546874,376.42245025634764,,374.3557826675453,32.39434250505642,435.7909851074219,320.510009765625,40.982820290668194,-22.65293915847309,-23.55580603856522,0.9028668800921302,24.189800311912837,373.31533639371935,9.185422544055942,1
2014-10-11 00:00:00+00:00,361.36199951171875,367.1910095214844,355.95098876953125,362.29901123046875,13345200,0.0,0.0,349.20530395507814,374.5963500976562,,373.20751872115704,32.093250740368966,435.7909851074219,320.510009765625,41.31905893867184,-20.850691355176025,-23.01478310188738,2.1640917467113567,23.264816057630004,373.15272750713723,5.591234835720978,1
2014-10-12 00:00:00+00:00,362.6059875488281,379.4330139160156,356.1440124511719,378.54901123046875,17552800,0.0,0.0,349.5530059814453,373.4162002563477,,373.71623229347244,31.454237677950626,435.7909851074219,320.510009765625,48.311572928013135,-17.904762832875804,-21.992779048085065,4.088016215209262,23.2665435867167,373.12027981496163,1.376039619828424,1
2014-10-13 00:00:00+00:00,377.9209899902344,397.22601318359375,368.8970031738281,390.41400146484375,35221400,0.0,0.0,352.64320678710936,371.14735107421876,,375.30649602407925,28.18488790543799,423.2049865722656,320.510009765625,52.73980605622909,-14.44616134704512,-20.48345550787708,6.037294160831959,23.628148331220196,373.5581870448052,0.263306289037688,1
2014-10-14 00:00:00+00:00,391.6919860839844,411.697998046875,391.3240051269531,400.8699951171875,38491500,0.0,0.0,359.84360656738284,370.03060150146484,,377.74111498532767,26.399626972735994,411.5740051269531,320.510009765625,56.29339237064154,-10.737705859132745,-18.534305578128212,7.796599718995466,23.460708920563842,374.5896029451183,-2.824857251698957,0
2014-10-15 00:00:00+00:00,400.9549865722656,402.22698974609375,388.7659912109375,394.77301025390625,25267100,0.0,0.0,367.26990661621096,369.1905517578125,,379.3632002490018,25.250413770803668,404.42498779296875,320.510009765625,53.75518992063869,-8.196222934800687,-16.46668904946271,8.270466114662021,22.746443893034726,375.0819927601567,-3.0214854418571786,0
2014-10-16 00:00:00+00:00,394.51800537109375,398.8070068359375,373.07000732421875,382.5559997558594,26990000,0.0,0.0,372.5176055908203,368.097102355957,,379.66727639251206,24.091210017374497,400.8699951171875,320.510009765625,48.98869412461026,-7.086204695526533,-14.590592178675474,7.504387483148941,22.960055008655015,375.3234607934137,1.0244268421243665,1
2014-10-17 00:00:00+00:00,382.7560119628906,385.4779968261719,375.3890075683594,383.75799560546875,13600700,0.0,0.0,377.2747039794922,367.3090026855469,,380.05686869850797,23.25237435706712,400.8699951171875,320.510009765625,49.46348981292602,-6.039892107573394,-12.880452164455058,6.840560056881664,22.040693169309122,375.4002705515792,-0.15635012439779236,0
2014-10-18 00:00:00+00:00,383.97601318359375,395.1579895019531,378.97100830078125,391.4419860839844,11416800,0.0,0.0,381.12490234375,368.0220520019531,,381.1411655923629,23.7836311761982,400.8699951171875,320.510009765625,52.50676095478701,-4.538332952257633,-11.212028322015573,6.67369536975794,21.622570885870747,375.53494974454026,-8.436753100215167,0
2014-10-19 00:00:00+00:00,391.2539978027344,393.9389953613281,386.4570007324219,389.5459899902344,5914570,0.0,0.0,383.5769012451172,368.7260009765625,,381.94162505882684,24.219938222921837,400.8699951171875,320.510009765625,51.67978777543699,-3.461426374206667,-9.661907932453794,6.200481558247127,20.612529724658998,375.6113455192407,-8.009577706168516,0
