Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_10,SMA_20,SMA_50,EMA_20,STD_20,max_20,min_20,RSI_14,MACD,MACD_Signal,MACD_Histogram,ATR_14,vwap,future_return_5d,future_5d_label
2025-04-16 00:00:00+00:00,83674.5078125,85428.28125,83100.6171875,84033.8671875,29617804112,0.0,0.0,82232.95546875,82524.226171875,84188.59984375,83160.22483907425,2381.104769077863,85287.109375,76271.953125,51.0721337073155,-365.7320860855398,-871.0223152477547,505.2902291622149,3700.4964607484358,84650.48183701292,4.147183961823428,1
2025-04-17 00:00:00+00:00,84030.671875,85449.0703125,83749.75,84895.75,21276866029,0.0,0.0,82798.996875,82551.35625,84199.574375,83325.5129496386,2406.0011188699546,85287.109375,76271.953125,52.73845636252931,-194.11646065274545,-735.641144328753,541.5246836760075,3557.5553073021188,84650.96371036484,10.066629513255963,1
2025-04-18 00:00:00+00:00,84900.1875,85095.046875,84298.8828125,84450.8046875,12728372364,0.0,0.0,83616.88203125,82644.0171875,84194.5059375,83432.6835913397,2443.272530331889,85287.109375,76271.953125,51.758453791536816,-92.94183362531476,-607.1012821880654,514.1594485627506,3360.3130755305388,84650.74717909427,10.951114938125498,1
2025-04-19 00:00:00+00:00,84450.8671875,85597.703125,84353.4609375,85063.4140625,15259300427,0.0,0.0,83865.828125,82780.46171875,84208.3140625,83587.99125525972,2500.6039812236913,85287.109375,76271.953125,53.051990248655606,36.25432667968562,-478.4301604145152,514.6844870942009,3209.165154956929,84653.27866212087,10.43972066060642,1
2025-04-20 00:00:00+00:00,85066.0703125,85306.3828125,83976.84375,85174.3046875,14664050812,0.0,0.0,84420.64453125,82911.73125,84191.161875,83739.0687249969,2556.103337756938,85287.109375,76271.953125,53.29611193818166,145.90921066016017,-353.56228619958017,499.47149685974034,3074.906148352863,84654.41059934703,11.207834742560545,1
2025-04-21 00:00:00+00:00,85171.5390625,88460.09375,85143.8359375,87518.90625,41396190190,0.0,0.0,84832.0515625,83029.21796875,84056.57296875,84099.05325118767,2714.4213487856523,87518.90625,76271.953125,58.240406592646565,417.19211664874456,-199.41140562991524,616.6035222786597,3092.1455529348013,84699.50978605918,8.144552694864144,1
2025-04-22 00:00:00+00:00,87521.875,93817.3828125,87084.53125,93441.890625,55899038456,0.0,0.0,85647.5296875,83577.026953125,84204.09734375,84988.84728678883,3569.756295692461,93441.890625,76271.953125,67.57820649854116,1097.4701598973625,59.964907475540315,1037.5052524218222,3352.1959821894584,84867.43043583889,0.3349173726117552,1
2025-04-23 00:00:00+00:00,93427.5859375,94535.734375,91962.9609375,93699.109375,41719568821,0.0,0.0,86648.94296875,84106.841015625,84333.635625,85818.39605709465,4222.356970948718,93699.109375,76271.953125,67.91375393977745,1638.463625007833,375.6646509819989,1262.798974025834,3296.522943283069,85022.98701941001,1.365691342783908,1
2025-04-24 00:00:00+00:00,93692.3984375,94016.1953125,91696.7109375,93943.796875,31483175315,0.0,0.0,87589.08359375,84611.840625,84400.0403125,86592.24375403802,4759.111426197273,93943.796875,76271.953125,68.25038117902926,2063.1661845672497,713.1649576990492,1350.0012268682005,3226.7344741199922,85134.22349638196,0.3629746708595548,1
2025-04-25 00:00:00+00:00,93954.25,95768.390625,92898.59375,94720.5,40915232364,0.0,0.0,88694.234375,85172.62578125,84495.21578125,87366.36339651058,5256.592544696531,94720.5,76271.953125,69.34962513968105,2434.3577134577645,1057.4035088507922,1376.9542046069723,3201.238931325707,85295.90638413285,-0.5417913756789713,0
2025-04-26 00:00:00+00:00,94714.6484375,95251.359375,93927.25,94646.9296875,17612825123,0.0,0.0,89755.540625,85994.248046875,84653.3009375,88059.7506623191,5394.192677361091,94720.5,76271.953125,69.10556277634998,2691.566462292685,1384.236099539171,1307.3303627535142,3067.158248731014,85364.87473363894,1.9497793072559884,1
2025-04-27 00:00:00+00:00,94660.90625,95301.203125,93665.3984375,93754.84375,18090367764,0.0,0.0,90641.45,86720.2234375,84805.3059375,88602.14048019347,5413.686970023636,94720.5,76271.953125,66.06926109400797,2791.2466156557202,1665.638202762481,1125.6084128932393,2964.9187086430843,85431.8792321591,3.3654011209420847,1
2025-04-28 00:00:00+00:00,93755.3046875,95598.4921875,92860.8046875,94978.75,32363449569,0.0,0.0,91694.24453125,87655.56328125,85092.86015625,89209.43662493695,5121.635334914223,94978.75,79626.140625,68.13766636372317,2935.1680706762854,1919.5441763452418,1015.6238943310436,2948.6879080257213,85552.44230243952,0.9613170051195663,1
2025-04-29 00:00:00+00:00,94981.859375,95485.4140625,93796.6328125,94284.7890625,25806129921,0.0,0.0,92616.38203125,88241.105078125,85407.9159375,89692.80352375247,5179.2018808730145,94978.75,79626.140625,65.69238464392423,2959.1191293599113,2127.459166948176,831.6599624117353,2858.694575309599,85646.75049889756,0.033077976108454005,1
2025-04-30 00:00:00+00:00,94286.46875,95249.3203125,92979.640625,94207.3125,28344679831,0.0,0.0,93519.6828125,88970.163671875,85634.81796875,90122.75675958558,4922.590247461988,94978.75,83404.8359375,65.4101522835135,2937.9815819825744,2289.563649955056,648.4179320275184,2816.622083323199,85743.77427932064,0.5739917349834175,1
2025-05-01 00:00:00+00:00,94212.859375,97437.9609375,94153.6328125,96492.3359375,32875889623,0.0,0.0,94417.02578125,89624.538671875,85890.2175,90729.38334795838,5012.889019601507,96492.3359375,83668.9921875,69.56344276026091,3070.2206258381484,2445.6950451316748,624.5255807064736,2850.029657728685,85878.17162047919,0.3214147755743878,1
2025-05-02 00:00:00+00:00,96494.96875,97905.8984375,96375.9453125,96910.0703125,26421924677,0.0,0.0,94763.84375,90205.68671875,86207.08484375,91318.02020172426,5155.288993213483,96910.0703125,83668.9921875,70.26633119055288,3172.1619849747076,2590.9884331002813,581.1735518744263,2755.738476819493,85994.43327568038,0.12614788081959682,1
2025-05-03 00:00:00+00:00,96904.6328125,96943.8828125,95821.2890625,95891.796875,15775154889,0.0,0.0,94983.1125,90816.027734375,86445.53875,91753.61798013147,5064.452753350762,96910.0703125,83668.9921875,66.25003385989919,3134.650787175997,2699.7209039154245,434.9298832605723,2639.085282046672,86057.4907274751,7.664538888639946,1
2025-05-04 00:00:00+00:00,95877.1875,96318.921875,94173.4296875,94315.9765625,18198688416,0.0,0.0,95020.33046875,91304.70703125,86644.99609375,91997.65213083323,4895.969998204234,96910.0703125,83668.9921875,60.48801259892778,2943.8326923231507,2748.54326159697,195.28943072618085,2603.8286324361957,86120.21344375967,9.176467567257502,1
2025-05-05 00:00:00+00:00,94319.5625,95193.1875,93566.265625,94748.0546875,25816260327,0.0,0.0,95023.0859375,91858.66015625,86888.3634375,92259.59523146816,4604.660927317921,96910.0703125,84033.8671875,61.477351661247944,2795.2511557025573,2757.8848404180876,37.36631528446969,2534.04957833361,86203.38306384368,10.49971260128939,1
2025-05-06 00:00:00+00:00,94748.3828125,96889.1796875,93399.859375,96802.4765625,26551275827,0.0,0.0,95238.640625,92497.090625,87142.89921875,92692.25059632833,4340.247441661538,96910.0703125,84450.8046875,65.85513010738256,2810.8719115616113,2768.4822546467926,42.389656914818715,2602.283202202638,86299.28433977415,7.545140446674717,1
2025-05-07 00:00:00+00:00,96800.1953125,97625.8046875,95829.3359375,97032.3203125,76983822462,0.0,0.0,95566.38828125,93103.919140625,87429.175625,93105.59056929706,4060.9845922784484,97032.3203125,84450.8046875,66.31632539091962,2809.412781120016,2776.6683599414373,32.744421178578705,2544.7250270453073,86598.91393365606,5.957430260229819,1
2025-05-08 00:00:00+00:00,97034.25,103969.5390625,96913.875,103241.4609375,69895404397,0.0,0.0,96392.659375,94043.451953125,87756.9203125,94070.91155674495,4126.8010240185,103241.4609375,85063.4140625,75.81854878727799,3271.5695489378995,2875.64859774073,395.9209511971694,2866.9349581492143,86971.0411975331,0.8992042093069592,1
2025-05-09 00:00:00+00:00,103239.125,104297.4921875,102343.09375,102970.8515625,58198593958,0.0,0.0,97261.265625,94938.823828125,88132.9934375,94918.52489062639,4017.087282849244,103241.4609375,85174.3046875,74.82779723925866,3574.788268180535,3015.476531828691,559.311736351844,2801.7537781028423,87304.4498664949,0.5521586850769131,1
2025-05-10 00:00:00+00:00,102973.7109375,104961.765625,102830.484375,104696.328125,42276713994,0.0,0.0,98310.1671875,95914.925,88546.05515625,95849.74424628101,3889.3268300212767,104696.328125,87518.90625,76.90052520635565,3909.259317949778,3194.2330890529083,715.0262288968697,2753.862883238354,87552.2820348834,-0.9089979725590305,0
2025-05-11 00:00:00+00:00,104701.0703125,104937.9921875,103364.7421875,104106.359375,46285517406,0.0,0.0,99071.56953125,96744.29765625,88951.53265625,96636.08854425425,3771.4975863610885,104696.328125,93441.890625,74.63753334933212,4079.696287792336,3371.3257288007944,708.3705589915417,2669.5333915784713,87814.97122903555,-0.592730661416427,0
2025-05-12 00:00:00+00:00,104106.9609375,105747.453125,100814.40625,102812.953125,63250475404,0.0,0.0,99661.8578125,97212.85078125,89286.70421875,97224.36136146812,3918.858139372654,104696.328125,93699.109375,69.78878177983066,4063.559554332329,3509.7724939071013,553.7870604252275,2831.2129261085806,88139.34325837568,0.3677871328530619,1
2025-05-13 00:00:00+00:00,102812.4921875,104997.421875,101515.09375,104169.8125,52608876410,0.0,0.0,100489.659375,97736.3859375,89620.1221875,97885.83289847117,4119.035973722513,104696.328125,93754.84375,71.85447833519731,4112.847937754457,3630.3875826765725,482.46035507788474,2877.7211546008252,88406.3993414256,2.185081510538382,1
2025-05-14 00:00:00+00:00,104167.328125,104303.5625,102618.296875,103539.4140625,45956071155,0.0,0.0,101412.003125,98216.166796875,89941.47640625,98424.26919980724,4211.8273310541435,104696.328125,93754.84375,69.47759409949379,4054.3059361592022,3715.171253373099,339.13468278610344,2792.5457596293377,88631.13002379643,1.9961148551144285,1
2025-05-15 00:00:00+00:00,103538.828125,104153.6171875,101440.8125,103744.640625,50408241840,0.0,0.0,102311.66171875,98667.373828125,90278.3515625,98930.97124030179,4300.078828397281,104696.328125,93754.84375,69.82751381518264,3978.608128656837,3767.8586284298467,210.74950022699022,2786.849968762957,88864.03765373884,2.9364845202094023,1
2025-05-16 00:00:00+00:00,103735.65625,104533.484375,103137.4765625,103489.2890625,44386499364,0.0,0.0,102980.34296875,99109.491796875,90604.5953125,99365.09674717781,4319.481024820852,104696.328125,93754.84375,68.7710732148905,3853.590540828416,3785.0050109095605,68.58552991885563,2687.50410045846,89071.48306944701,5.980125207703786,1
2025-05-17 00:00:00+00:00,103489.2890625,103716.9453125,102659.1796875,103191.0859375,37898552742,0.0,0.0,103596.21953125,99581.30390625,90981.3540625,99729.47667006563,4217.978012993195,104696.328125,94207.3125,67.48697912687891,3687.9384430616774,3765.591697339984,-77.65325427830658,2571.0942093542844,89237.81878667847,8.219891510432822,1
2025-05-18 00:00:00+00:00,103186.953125,106597.171875,103142.6015625,106446.0078125,49887082058,0.0,0.0,103916.67421875,100154.666796875,91458.3225,100369.14630267843,4337.117579182464,106446.0078125,94207.3125,73.33872017952693,3775.778134918917,3767.628984855771,8.149150063146408,2634.199645293264,89484.58132453766,0.7908131829450802,1
2025-05-19 00:00:00+00:00,106430.53125,107068.71875,102112.6875,105606.1796875,61761126647,0.0,0.0,104180.20703125,100720.736328125,91923.755625,100867.91138694716,4268.957859474213,106446.0078125,94207.3125,69.84569321703763,3734.574759480369,3761.018139780691,-26.443380300322133,2800.044759915174,89771.18123213074,2.068985516724097,1
2025-05-20 00:00:00+00:00,105605.40625,107307.1171875,104206.515625,106791.0859375,36515726122,0.0,0.0,104389.6828125,101349.925,92408.5990625,101432.02324890457,4184.953685415007,106791.0859375,94315.9765625,71.88063670401219,3754.2560920059477,3759.6657302257427,-5.409638219794942,2821.5131029569475,89948.40478246291,2.101584292169751,1
